pointorder,lat,lon,time,ele,distance,seconds,pace
1165,53.3896710,-2.9876120,2019-01-22 17:12:56,6.6,0.00540652791574,2.0,6.09923180121
1166,53.3896980,-2.9876180,2019-01-22 17:12:57,6.6,0.00302851305817,1.0,5.30195043175
1167,53.3897520,-2.9876280,2019-01-22 17:12:59,6.6,0.00604103276433,2.0,5.31069219126
1168,53.3897820,-2.9876300,2019-01-22 17:13:00,6.6,0.00333848322677,1.0,4.59537224564
1169,53.3898150,-2.9876260,2019-01-22 17:13:01,6.5,0.0036790072354,1.0,4.31812458094
1170,53.3898480,-2.9876190,2019-01-22 17:13:02,6.5,0.00369867664055,1.0,4.30366970996
1171,53.3898750,-2.9876050,2019-01-22 17:13:03,6.5,0.00314252697067,1.0,5.18215248217
1172,53.3899040,-2.9875380,2019-01-22 17:13:05,6.5,0.0054898394731,2.0,6.04309377314
1173,53.3899100,-2.9874940,2019-01-22 17:13:06,6.5,0.00299307273674,1.0,5.3410481066
1174,53.3899180,-2.9874450,2019-01-22 17:13:07,6.5,0.00336889794031,1.0,4.56832975566
1175,53.3899310,-2.9873650,2019-01-22 17:13:09,6.5,0.00549844657604,2.0,6.03739098369
1176,53.3899490,-2.9872810,2019-01-22 17:13:11,6.5,0.00591895712444,2.0,5.37897362315
1177,53.3899680,-2.9872000,2019-01-22 17:13:13,6.4,0.00577189722366,2.0,5.46506516402
1178,53.3899790,-2.9871580,2019-01-22 17:13:14,6.4,0.00304188652272,1.0,5.28743361244
1179,53.3899910,-2.9871120,2019-01-22 17:13:15,6.4,0.00332946365529,1.0,5.00348675803
1180,53.3900070,-2.9870280,2019-01-22 17:13:17,6.4,0.00584749469679,2.0,5.42026817245
1181,53.3900260,-2.9869460,2019-01-22 17:13:19,6.4,0.00583365165953,2.0,5.42838434094
1182,53.3900400,-2.9868740,2019-01-22 17:13:21,6.4,0.0050218919942,2.0,6.38256275187
1183,53.3900610,-2.9868010,2019-01-22 17:13:23,6.4,0.0053745935419,2.0,6.12121163099
1184,53.3900710,-2.9867570,2019-01-22 17:13:24,6.4,0.00312245684624,1.0,5.20260631049
1185,53.3900790,-2.9867120,2019-01-22 17:13:25,6.4,0.00311383743559,1.0,5.21147144219
1186,53.3900890,-2.9866670,2019-01-22 17:13:26,6.4,0.00318450860126,1.0,5.14020191249
1187,53.3901030,-2.9866150,2019-01-22 17:13:27,7.2,0.00378336794399,1.0,4.24314762615
1188,53.3901120,-2.9865720,2019-01-22 17:13:28,7.2,0.00302195762941,1.0,5.30911323928
1189,53.3901310,-2.9864830,2019-01-22 17:13:30,7.2,0.00626857099205,2.0,5.19051982108
1190,53.3901320,-2.9864060,2019-01-22 17:13:32,7.3,0.00510727739946,2.0,6.31598075368
1191,53.3901470,-2.9863270,2019-01-22 17:13:34,7.2,0.00549780435451,2.0,6.03781588255
1192,53.3901560,-2.9862810,2019-01-22 17:13:35,7.2,0.00321034325291,1.0,5.11493171048
1193,53.3901650,-2.9862340,2019-01-22 17:13:36,7.2,0.0032734161561,1.0,5.05491252048
1194,53.3901790,-2.9861480,2019-01-22 17:13:38,7.1,0.00591152951416,2.0,5.38321917401
1195,53.3901890,-2.9861020,2019-01-22 17:13:39,7.1,0.00324672319677,1.0,5.08002850688
1196,53.3902000,-2.9860570,2019-01-22 17:13:40,7.0,0.00322501152643,1.0,5.1007641114
1197,53.3902160,-2.9859740,2019-01-22 17:13:42,7.0,0.00578433521584,2.0,5.45761427263
1198,53.3902250,-2.9859300,2019-01-22 17:13:43,6.9,0.0030845993317,1.0,5.24191213336
1199,53.3902380,-2.9858490,2019-01-22 17:13:45,6.8,0.00556241670853,2.0,5.59555945698
1200,53.3902500,-2.9857640,2019-01-22 17:13:47,6.7,0.00579233832122,2.0,5.45283698757
1201,53.3902550,-2.9856950,2019-01-22 17:13:49,6.7,0.00460920776138,2.0,7.13914048474
1202,53.3902480,-2.9856320,2019-01-22 17:13:51,6.5,0.00424957116489,2.0,7.50635723558
1203,53.3902010,-2.9856110,2019-01-22 17:13:53,6.5,0.00540851085586,2.0,6.09787553969
1204,53.3901730,-2.9856080,2019-01-22 17:13:54,6.5,0.00311980712159,1.0,5.20532635842
1205,53.3901450,-2.9856010,2019-01-22 17:13:55,6.4,0.00314787078809,1.0,5.17675046824
1206,53.3900930,-2.9855780,2019-01-22 17:13:57,6.4,0.00597990811476,2.0,5.34453299552
1207,53.3900650,-2.9855700,2019-01-22 17:13:58,6.4,0.00315833053953,1.0,5.16622971372
1208,53.3900360,-2.9855540,2019-01-22 17:13:59,6.4,0.00339471844604,1.0,4.54575239713
1209,53.3900080,-2.9855420,2019-01-22 17:14:00,6.4,0.0032135405342,1.0,5.11183253909
1210,53.3899640,-2.9855180,2019-01-22 17:14:02,6.4,0.00514491995178,2.0,6.28732967421
1211,53.3899350,-2.9855030,2019-01-22 17:14:03,6.4,0.0033745813804,1.0,4.56333052096
1212,53.3899090,-2.9854940,2019-01-22 17:14:04,6.5,0.0029520270973,1.0,5.38750278043
1213,53.3898560,-2.9854780,2019-01-22 17:14:06,6.5,0.00598807879552,2.0,5.33996940971
1214,53.3898230,-2.9854690,2019-01-22 17:14:07,6.5,0.003717650616,1.0,4.28987084396
1215,53.3897890,-2.9854420,2019-01-22 17:14:09,6.4,0.00418316449603,2.0,7.58106945567
1216,53.3897370,-2.9854090,2019-01-22 17:14:11,6.4,0.00618238638693,2.0,5.23499677119
1217,53.3897070,-2.9853930,2019-01-22 17:14:12,6.4,0.00350051783132,1.0,4.45672020023
1218,53.3896800,-2.9853780,2019-01-22 17:14:13,6.4,0.00316275330841,1.0,5.16180208346
1219,53.3896540,-2.9853600,2019-01-22 17:14:14,6.4,0.00312778657357,1.0,5.19714909083
1220,53.3896280,-2.9853510,2019-01-22 17:14:15,6.4,0.00295202789311,1.0,5.38750186722
1221,53.3895870,-2.9853240,2019-01-22 17:14:17,6.4,0.00489797496417,2.0,6.48332017748
1222,53.3895360,-2.9852920,2019-01-22 17:14:19,6.4,0.00605496382563,2.0,5.30307505973
1223,53.3895090,-2.9852670,2019-01-22 17:14:20,6.4,0.00342957851513,1.0,4.5158101953
1224,53.3894830,-2.9852520,2019-01-22 17:14:21,6.4,0.00305740235292,1.0,5.27075041021
1225,53.3894420,-2.9852320,2019-01-22 17:14:23,6.4,0.00474798960557,2.0,7.01230913744
1226,53.3893940,-2.9852130,2019-01-22 17:14:25,6.4,0.00548405621545,2.0,6.04693562835
1227,53.3893690,-2.9851940,2019-01-22 17:14:26,6.4,0.00305208059077,1.0,5.27645345613
1228,53.3893450,-2.9851630,2019-01-22 17:14:27,6.4,0.00336865782412,1.0,4.56854133667
1229,53.3893190,-2.9851460,2019-01-22 17:14:28,6.4,0.00310308847165,1.0,5.22259584003
1230,53.3892770,-2.9851220,2019-01-22 17:14:30,6.4,0.00493392557344,2.0,6.45356742868
1231,53.3892520,-2.9850890,2019-01-22 17:14:31,6.3,0.00353788207132,1.0,4.42654983926
1232,53.3892050,-2.9850430,2019-01-22 17:14:33,6.2,0.00605127776994,2.0,5.30508708415
1233,53.3891840,-2.9850040,2019-01-22 17:14:34,6.2,0.00348444155642,1.0,4.46990033785
1234,53.3891380,-2.9849660,2019-01-22 17:14:36,6.2,0.00570201313768,2.0,5.50753313209
1235,53.3891100,-2.9849480,2019-01-22 17:14:37,6.2,0.00333443111502,1.0,4.59901232176
1236,53.3890810,-2.9849200,2019-01-22 17:14:38,6.2,0.0037210321594,1.0,4.28742638376
1237,53.3890570,-2.9848880,2019-01-22 17:14:39,6.2,0.00340953954517,1.0,4.5329473577
1238,53.3890280,-2.9848540,2019-01-22 17:14:40,6.2,0.00393471583369,1.0,4.14147959412
1239,53.3890020,-2.9848280,2019-01-22 17:14:41,6.3,0.00336616141608,1.0,4.57074286225
1240,53.3889760,-2.9848020,2019-01-22 17:14:42,6.3,0.00336616195423,1.0,4.57074238731
1241,53.3889270,-2.9847820,2019-01-22 17:14:44,6.4,0.00560765119791,2.0,5.56655563874
1242,53.3888980,-2.9847710,2019-01-22 17:14:45,6.5,0.0033061301533,1.0,5.02468430954
1243,53.3888630,-2.9847620,2019-01-22 17:14:46,6.6,0.00393731996931,1.0,4.13979866456
1244,53.3888250,-2.9847460,2019-01-22 17:14:47,6.7,0.00435658778267,1.0,3.49537438446
1245,53.3887940,-2.9847390,2019-01-22 17:14:48,6.7,0.00347815861306,1.0,4.47508452388
1246,53.3887650,-2.9847320,2019-01-22 17:14:49,6.7,0.00325789352652,1.0,5.06946802239
1247,53.3887320,-2.9847190,2019-01-22 17:14:50,6.7,0.00376934168673,1.0,4.25298315491
1248,53.3887020,-2.9847160,2019-01-22 17:14:51,6.7,0.00334177488237,1.0,4.5924217974
1249,53.3886710,-2.9847070,2019-01-22 17:14:52,6.6,0.00349833010069,1.0,4.45850669096
1250,53.3886180,-2.9846870,2019-01-22 17:14:54,6.6,0.00604072980025,2.0,5.31085823424
1251,53.3885720,-2.9846710,2019-01-22 17:14:56,6.6,0.00522385755375,2.0,6.22858831701
1252,53.3885190,-2.9846520,2019-01-22 17:14:58,6.6,0.00602651765668,2.0,5.31866612518
1253,53.3884670,-2.9846290,2019-01-22 17:15:00,6.6,0.00597992297426,2.0,5.3445246847
1254,53.3884390,-2.9846190,2019-01-22 17:15:01,6.6,0.00318329869299,1.0,5.14139544053
1255,53.3883860,-2.9846010,2019-01-22 17:15:03,6.6,0.00601300338501,2.0,5.32612485299
1256,53.3883570,-2.9845850,2019-01-22 17:15:04,6.6,0.0033947315261,1.0,4.54574104701
1257,53.3883140,-2.9845580,2019-01-22 17:15:06,6.6,0.00510563949967,2.0,6.31723700847
1258,53.3882730,-2.9845330,2019-01-22 17:15:08,6.7,0.00485108155407,2.0,6.52279195414
1259,53.3882460,-2.9845200,2019-01-22 17:15:09,6.7,0.00312358793729,1.0,5.20144660588
1260,53.3881930,-2.9844990,2019-01-22 17:15:11,6.8,0.00605563864422,2.0,5.30270697693
1261,53.3881470,-2.9844860,2019-01-22 17:15:13,6.8,0.00518710951183,2.0,6.2557119248
1262,53.3880890,-2.9844890,2019-01-22 17:15:15,7.0,0.00645237355772,2.0,5.0996345486
1263,53.3880600,-2.9844870,2019-01-22 17:15:16,7.0,0.00322737931845,1.0,5.09848921162
1264,53.3880300,-2.9844850,2019-01-22 17:15:17,7.1,0.00333848344132,1.0,4.59537205314
1265,53.3880000,-2.9844870,2019-01-22 17:15:18,7.2,0.00333848344504,1.0,4.5953720498
1266,53.3879730,-2.9844890,2019-01-22 17:15:19,7.2,0.00300519124607,1.0,5.32757524603
1267,53.3879210,-2.9844860,2019-01-22 17:15:21,7.3,0.00578555780684,2.0,5.4568836174
1268,53.3878720,-2.9844940,2019-01-22 17:15:23,7.4,0.00547431938166,2.0,6.05342220752
1269,53.3878320,-2.9845190,2019-01-22 17:15:25,7.5,0.00474673993431,2.0,7.01341810944
1270,53.3877880,-2.9845370,2019-01-22 17:15:27,7.6,0.00503609034073,2.0,6.37133463597
1271,53.3877360,-2.9845580,2019-01-22 17:15:29,7.7,0.00594748252193,2.0,5.36276734337
1272,53.3876930,-2.9845870,2019-01-22 17:15:31,7.7,0.00515365966408,2.0,6.28073743779
1273,53.3876520,-2.9846330,2019-01-22 17:15:33,7.8,0.00548546136,2.0,6.04600143679
1274,53.3876090,-2.9846700,2019-01-22 17:15:35,7.9,0.00537422541785,2.0,6.1214665268
1275,53.3875580,-2.9847040,2019-01-22 17:15:37,8.0,0.00610274739571,2.0,5.27721249188
1276,53.3875310,-2.9847200,2019-01-22 17:15:38,8.0,0.00318424919944,1.0,5.14045772604
1277,53.3875050,-2.9847310,2019-01-22 17:15:39,8.0,0.00298168073693,1.0,5.35381312833
1278,53.3874780,-2.9847450,2019-01-22 17:15:40,8.1,0.00314254224107,1.0,5.1821370193
1279,53.3874300,-2.9847790,2019-01-22 17:15:42,8.1,0.00579407940308,2.0,5.45179943329
1280,53.3873850,-2.9848200,2019-01-22 17:15:44,8.1,0.00569478982484,2.0,5.51198211263
1281,53.3873410,-2.9848430,2019-01-22 17:15:46,8.1,0.00512482301071,2.0,6.30257379781
1282,53.3873140,-2.9848560,2019-01-22 17:15:47,8.1,0.00312359314726,1.0,5.20144126605
1283,53.3872660,-2.9848780,2019-01-22 17:15:49,8.0,0.00553317071733,2.0,6.0145640577
1284,53.3872360,-2.9848830,2019-01-22 17:15:50,8.1,0.00335228717281,1.0,4.58303799302
1285,53.3872090,-2.9848780,2019-01-22 17:15:51,8.1,0.00302051852225,1.0,5.31068984558
1286,53.3871630,-2.9848780,2019-01-22 17:15:53,8.1,0.00511496662536,2.0,6.310093939
1287,53.3871120,-2.9848700,2019-01-22 17:15:55,8.1,0.00569570408931,2.0,5.51141837539
1288,53.3870700,-2.9848550,2019-01-22 17:15:57,8.1,0.00477495466924,2.0,6.5885214385
1289,53.3870460,-2.9848160,2019-01-22 17:15:59,8.1,0.00371634046593,2.0,8.5816382496
1290,53.3870150,-2.9847660,2019-01-22 17:16:01,8.1,0.00478300041368,2.0,6.5814756994
1291,53.3869860,-2.9847060,2019-01-22 17:16:03,8.1,0.00512163969809,2.0,6.30499941014
1292,53.3869550,-2.9846550,2019-01-22 17:16:05,8.1,0.00482921554432,2.0,6.54145937709
1293,53.3869320,-2.9846020,2019-01-22 17:16:07,8.0,0.00434680819421,2.0,7.40107718272
1294,53.3869230,-2.9845340,2019-01-22 17:16:09,8.0,0.00461930081845,2.0,7.12965957102
1295,53.3869170,-2.9844490,2019-01-22 17:16:11,8.0,0.00567633680697,2.0,5.52339910053
1296,53.3869090,-2.9843700,2019-01-22 17:16:13,8.0,0.00531407179141,2.0,6.16359236101
1297,53.3868960,-2.9842980,2019-01-22 17:16:15,7.9,0.00498887921302,2.0,6.4089164612
1298,53.3868830,-2.9842180,2019-01-22 17:16:17,7.8,0.00549881150785,2.0,6.03714958614
1299,53.3868730,-2.9841680,2019-01-22 17:16:18,7.7,0.0034973560504,1.0,4.45930281501
1300,53.3868620,-2.9841200,2019-01-22 17:16:19,7.6,0.00341015271564,1.0,4.53241999226
1301,53.3868450,-2.9840390,2019-01-22 17:16:21,7.5,0.00569462695995,2.0,5.51208255443
1302,53.3868320,-2.9839690,2019-01-22 17:16:23,7.4,0.00486209237778,2.0,6.51345536983
1303,53.3867920,-2.9839290,2019-01-22 17:16:25,7.3,0.00517878018334,2.0,6.26191328691
1304,53.3867440,-2.9839100,2019-01-22 17:16:27,7.4,0.00548407423646,2.0,6.04692364429
1305,53.3867170,-2.9839050,2019-01-22 17:16:28,7.4,0.00302051894293,1.0,5.31068938448
1306,53.3866660,-2.9839110,2019-01-22 17:16:30,7.6,0.0056848839151,2.0,5.51810174116
1307,53.3866380,-2.9839170,2019-01-22 17:16:31,7.7,0.00313878177673,1.0,5.18594942603
1308,53.3865970,-2.9839220,2019-01-22 17:16:33,7.9,0.00457103489497,2.0,7.17537679312
1309,53.3865510,-2.9839290,2019-01-22 17:16:35,7.8,0.00513598968065,2.0,6.29408882096
1310,53.3865240,-2.9839350,2019-01-22 17:16:36,7.8,0.00302851692271,1.0,5.30194621829
1311,53.3864740,-2.9839460,2019-01-22 17:16:38,7.7,0.00560740136375,2.0,5.56671454433
1312,53.3864250,-2.9839520,2019-01-22 17:16:40,7.9,0.00546306183235,2.0,6.06095069281
1313,53.3863770,-2.9839500,2019-01-22 17:16:42,8.1,0.00533900427845,2.0,6.146016852
1314,53.3863290,-2.9839530,2019-01-22 17:16:44,8.3,0.00534106332145,2.0,6.14457271826
1315,53.3862810,-2.9839610,2019-01-22 17:16:46,8.4,0.00536366064544,2.0,6.12879667863
1316,53.3862430,-2.9839530,2019-01-22 17:16:48,8.3,0.00425858521038,2.0,7.49639540176
1317,53.3862170,-2.9839350,2019-01-22 17:16:50,8.3,0.00312782335379,2.0,10.3942229908
1318,53.3861900,-2.9838820,2019-01-22 17:16:52,8.3,0.0046225570101,2.0,7.12660970028
1319,53.3861720,-2.9837940,2019-01-22 17:16:54,8.2,0.00616972247308,2.0,5.24163689489
1320,53.3861600,-2.9837400,2019-01-22 17:16:55,8.3,0.00382171916567,1.0,4.21662345309
1321,53.3861480,-2.9836800,2019-01-22 17:16:56,8.3,0.00419689141909,1.0,3.58271592029
1322,53.3861410,-2.9836300,2019-01-22 17:16:57,8.3,0.00340606786933,1.0,4.53593679975
1323,53.3861340,-2.9835760,2019-01-22 17:16:58,8.3,0.00366482536274,1.0,4.32864298028
1324,53.3861300,-2.9835240,2019-01-22 17:16:59,8.2,0.00347714128383,1.0,4.47592570555
1325,53.3861260,-2.9834760,2019-01-22 17:17:00,8.1,0.00321422476665,1.0,5.11117010352
1326,53.3861200,-2.9834300,2019-01-22 17:17:01,7.8,0.00312276656358,1.0,5.20228867461
1327,53.3861130,-2.9833860,2019-01-22 17:17:02,7.3,0.00302005574031,1.0,5.31119716319
1328,53.3861000,-2.9833170,2019-01-22 17:17:04,6.6,0.00479888897957,2.0,6.5676313174
1329,53.3860630,-2.9833280,2019-01-22 17:17:06,6.3,0.00417838772084,2.0,7.58653522273
1330,53.3860290,-2.9833420,2019-01-22 17:17:08,6.0,0.00389296691125,2.0,8.33746981568
1331,53.3859920,-2.9833530,2019-01-22 17:17:10,5.9,0.00417838793325,2.0,7.5865349794
1332,53.3859510,-2.9833580,2019-01-22 17:17:12,6.0,0.00457103526067,2.0,7.17537644307
1333,53.3859220,-2.9833640,2019-01-22 17:17:13,6.3,0.00324911097599,1.0,5.07776498676
1334,53.3858660,-2.9833800,2019-01-22 17:17:15,7.3,0.00631667860147,2.0,5.16622093063
1335,53.3858400,-2.9833850,2019-01-22 17:17:16,7.5,0.00291002245591,1.0,5.4363995988
1336,53.3857900,-2.9833870,2019-01-22 17:17:18,7.5,0.00556132828261,2.0,5.59626315579
1337,53.3857630,-2.9833860,2019-01-22 17:17:19,7.5,0.00300299542055,1.0,5.33000840812
1338,53.3857150,-2.9833790,2019-01-22 17:17:21,7.5,0.00535750772746,2.0,6.13307907658
1339,53.3856880,-2.9833730,2019-01-22 17:17:22,7.5,0.00302851794865,1.0,5.30194509974
1340,53.3856440,-2.9833680,2019-01-22 17:17:24,7.3,0.00490380101738,2.0,6.47846891199
1341,53.3855950,-2.9833570,2019-01-22 17:17:26,7.1,0.0054971724712,2.0,6.03823403846
1342,53.3855440,-2.9833550,2019-01-22 17:17:28,6.8,0.00567249221751,2.0,5.52578712021
1343,53.3855160,-2.9833520,2019-01-22 17:17:29,6.8,0.00311980850875,1.0,5.20532493323
1344,53.3854880,-2.9833550,2019-01-22 17:17:30,7.0,0.0031198085178,1.0,5.20532492393
1345,53.3854350,-2.9833450,2019-01-22 17:17:32,7.2,0.00593052979011,2.0,5.37237999097
1346,53.3854070,-2.9833340,2019-01-22 17:17:33,7.2,0.0031977833118,1.0,5.12716623515
1347,53.3853800,-2.9833270,2019-01-22 17:17:34,7.3,0.00303794364702,1.0,5.2917002953
1348,53.3853310,-2.9833170,2019-01-22 17:17:36,6.9,0.00548876548958,2.0,6.04380661516
1349,53.3852770,-2.9833070,2019-01-22 17:17:38,6.8,0.00604104032465,2.0,5.31068804795
1350,53.3852490,-2.9833070,2019-01-22 17:17:39,6.9,0.00311345794563,1.0,5.21186287872
1351,53.3852210,-2.9833060,2019-01-22 17:17:40,7.1,0.00311416421377,1.0,5.21113445328
1352,53.3851720,-2.9832950,2019-01-22 17:17:42,7.1,0.00549717343379,2.0,6.03823340138
1353,53.3851280,-2.9832800,2019-01-22 17:17:44,7.1,0.00499268904876,2.0,6.40585732552
1354,53.3850810,-2.9832580,2019-01-22 17:17:46,7.1,0.00542601024015,2.0,6.08594954945
1355,53.3850360,-2.9832380,2019-01-22 17:17:48,7.1,0.00517659081829,2.0,6.26354662789
1356,53.3849840,-2.9832140,2019-01-22 17:17:50,6.4,0.00599721476054,2.0,5.33488140721
1357,53.3849560,-2.9831970,2019-01-22 17:17:51,6.7,0.00331130853231,1.0,5.01995416689
1358,53.3849300,-2.9831790,2019-01-22 17:17:52,6.8,0.0031278371272,1.0,5.19709741694
1359,53.3849040,-2.9831590,2019-01-22 17:17:53,6.7,0.00318082500188,1.0,5.14383846772
1360,53.3848550,-2.9831270,2019-01-22 17:17:55,6.5,0.00584728271729,2.0,5.42039216624
1361,53.3848310,-2.9831060,2019-01-22 17:17:56,6.7,0.00301024234933,1.0,5.32199166696
1362,53.3847860,-2.9830640,2019-01-22 17:17:58,7.1,0.0057268320736,2.0,5.49233219046
1363,53.3847620,-2.9830390,2019-01-22 17:17:59,7.1,0.00314179602967,1.0,5.18289281212
1364,53.3847390,-2.9830170,2019-01-22 17:18:00,6.9,0.00294441485671,1.0,5.39626054297
1365,53.3847140,-2.9829940,2019-01-22 17:18:01,6.7,0.00317088101459,1.0,5.15369764869
1366,53.3846710,-2.9829580,2019-01-22 17:18:03,6.8,0.00534434663252,2.0,6.1422722318
1367,53.3846440,-2.9829370,2019-01-22 17:18:04,6.8,0.00330957936716,1.0,5.02153201075
1368,53.3845990,-2.9828960,2019-01-22 17:18:06,7.1,0.00569487478318,2.0,5.51192971952
1369,53.3845610,-2.9828630,2019-01-22 17:18:08,7.3,0.00475857487901,2.0,7.00293901189
1370,53.3845190,-2.9828170,2019-01-22 17:18:10,7.3,0.00557834148717,2.0,5.58529502828
1371,53.3844760,-2.9827710,2019-01-22 17:18:12,7.3,0.00567176152722,2.0,5.52624134566
1372,53.3844520,-2.9827430,2019-01-22 17:18:13,7.3,0.00325119792791,1.0,5.07578936187
1373,53.3844290,-2.9827130,2019-01-22 17:18:14,7.3,0.00324027756664,1.0,5.08615536611
1374,53.3843910,-2.9826620,2019-01-22 17:18:16,7.4,0.00541245428419,2.0,6.09518132623
1375,53.3843480,-2.9826120,2019-01-22 17:18:18,7.5,0.00581876071725,2.0,5.4371580087
1376,53.3843120,-2.9825720,2019-01-22 17:18:20,7.5,0.00480227383177,2.0,6.56469378895
1377,53.3842710,-2.9825330,2019-01-22 17:18:22,7.4,0.00524162382467,2.0,6.21561147251
1378,53.3842310,-2.9824930,2019-01-22 17:18:24,7.4,0.00517886192417,2.0,6.2618523322
1379,53.3842110,-2.9824570,2019-01-22 17:18:25,7.4,0.00326286369783,1.0,5.06479244188
1380,53.3841700,-2.9823980,2019-01-22 17:18:27,7.2,0.00600798417733,2.0,5.32890357393
1381,53.3841470,-2.9823630,2019-01-22 17:18:28,7.1,0.00345383737743,1.0,4.49533029706
1382,53.3841240,-2.9823370,2019-01-22 17:18:29,7.1,0.0030845048848,1.0,5.24201140004
1383,53.3840810,-2.9822930,2019-01-22 17:18:31,7.0,0.00560154473221,2.0,5.57044368226
1384,53.3840380,-2.9822470,2019-01-22 17:18:33,7.0,0.00567177840956,2.0,5.52623084962
1385,53.3839950,-2.9822000,2019-01-22 17:18:35,7.0,0.00570772815067,2.0,5.50402112225
1386,53.3839740,-2.9821680,2019-01-22 17:18:36,7.1,0.00315544823919,1.0,5.16912186225
1387,53.3839400,-2.9821220,2019-01-22 17:18:38,7.2,0.00485804972405,2.0,6.51687840513
1388,53.3839020,-2.9820720,2019-01-22 17:18:40,7.2,0.00537128119875,2.0,6.12350641494
1389,53.3838670,-2.9820310,2019-01-22 17:18:42,7.2,0.00474767368393,2.0,7.01258943463
1390,53.3838440,-2.9819920,2019-01-22 17:18:43,7.2,0.00363745381395,1.0,4.34917580029
1391,53.3838210,-2.9819620,2019-01-22 17:18:44,7.2,0.00324029501319,1.0,5.08613874949
1392,53.3837750,-2.9819160,2019-01-22 17:18:46,7.3,0.00595570784018,2.0,5.35812308742
1393,53.3837380,-2.9818800,2019-01-22 17:18:48,7.4,0.00475682898011,2.0,7.00448161656
1394,53.3836970,-2.9818370,2019-01-22 17:18:50,7.4,0.00537750572731,2.0,6.11919641078
1395,53.3836530,-2.9817810,2019-01-22 17:18:52,7.3,0.00614260501733,2.0,5.25594758959
1396,53.3836130,-2.9817300,2019-01-22 17:18:54,7.3,0.00558783603839,2.0,5.57920308731
1397,53.3835890,-2.9816990,2019-01-22 17:18:55,7.3,0.00336882745737,1.0,4.56839185934
1398,53.3835640,-2.9816610,2019-01-22 17:18:56,7.3,0.0037522568178,1.0,4.2650627837
1399,53.3835420,-2.9816300,2019-01-22 17:18:57,7.2,0.00319554240996,1.0,5.12935918761
1400,53.3835200,-2.9816000,2019-01-22 17:18:58,7.2,0.00315327984969,1.0,5.17130114569
1401,53.3834720,-2.9815570,2019-01-22 17:19:00,7.1,0.00605149722486,2.0,5.3049672266
1402,53.3834260,-2.9815120,2019-01-22 17:19:02,7.0,0.00592202022206,2.0,5.37722588746
1403,53.3834040,-2.9814850,2019-01-22 17:19:03,6.9,0.00303166791841,1.0,5.29851430602
1404,53.3833630,-2.9814350,2019-01-22 17:19:05,6.8,0.0056374889127,2.0,5.5476788176
1405,53.3833400,-2.9814080,2019-01-22 17:19:06,6.9,0.00312208487364,1.0,5.2029878766
1406,53.3833000,-2.9813490,2019-01-22 17:19:08,7.2,0.00592410252556,2.0,5.37603880313
1407,53.3832790,-2.9813190,2019-01-22 17:19:09,7.2,0.00306782550314,1.0,5.25963780853
1408,53.3832570,-2.9812790,2019-01-22 17:19:10,7.1,0.00360865126269,1.0,4.37111842405
1409,53.3832350,-2.9812520,2019-01-22 17:19:11,7.1,0.0030316721168,1.0,5.2985097381
1410,53.3832110,-2.9812200,2019-01-22 17:19:12,7.0,0.00340972092506,1.0,4.53279133975
1411,53.3831880,-2.9811910,2019-01-22 17:19:13,7.0,0.00320001578707,1.0,5.12498458301
1412,53.3831500,-2.9811390,2019-01-22 17:19:15,6.9,0.00545420975643,2.0,6.06689234429
1413,53.3831040,-2.9810860,2019-01-22 17:19:17,6.8,0.0062063773044,2.0,5.22249180465
1414,53.3830690,-2.9810390,2019-01-22 17:19:19,6.8,0.00498630671147,2.0,6.4109847142
1415,53.3830270,-2.9809880,2019-01-22 17:19:21,7.2,0.00576645238459,2.0,5.46833697152
1416,53.3829870,-2.9809350,2019-01-22 17:19:23,7.3,0.00566914491366,2.0,5.52786889462
1417,53.3829640,-2.9809080,2019-01-22 17:19:24,7.3,0.00312209394337,1.0,5.20297857188
1418,53.3829250,-2.9808600,2019-01-22 17:19:26,7.2,0.00537968823442,2.0,6.11768755521
1419,53.3829020,-2.9808320,2019-01-22 17:19:27,7.3,0.00316060381678,1.0,5.16395239002
1420,53.3828770,-2.9808070,2019-01-22 17:19:28,7.4,0.00323681586245,1.0,5.08945594219
1421,53.3828440,-2.9807630,2019-01-22 17:19:30,7.5,0.00468838173781,2.0,7.06586424026
1422,53.3828040,-2.9807220,2019-01-22 17:19:32,7.4,0.00521319390102,2.0,6.23641974186
1423,53.3827700,-2.9806860,2019-01-22 17:19:34,7.3,0.0044714743843,2.0,7.27279762358
1424,53.3827240,-2.9806290,2019-01-22 17:19:36,7.2,0.00636041251493,2.0,5.14445013638
1425,53.3826990,-2.9805890,2019-01-22 17:19:37,7.2,0.00384264438439,1.0,4.20237456285
1426,53.3826750,-2.9805570,2019-01-22 17:19:38,7.3,0.00340973755635,1.0,4.53277703481
1427,53.3826520,-2.9805300,2019-01-22 17:19:39,7.4,0.00312210146979,1.0,5.20297085049
1428,53.3826290,-2.9805050,2019-01-22 17:19:40,7.5,0.00304795589894,1.0,5.28088736568
1429,53.3825880,-2.9804420,2019-01-22 17:19:42,7.7,0.00618414743878,2.0,5.23407554525
1430,53.3825550,-2.9803910,2019-01-22 17:19:44,7.7,0.00499062308497,2.0,6.4075156267
1431,53.3825200,-2.9803210,2019-01-22 17:19:46,7.7,0.00605813584991,2.0,5.30134557816
1432,53.3824850,-2.9802700,2019-01-22 17:19:48,7.8,0.00515634582415,2.0,6.27871579643
